V28312373	A60101105	1	UNI	1	UNI	03P	Fahs
V28312373	A60101111	1	UNI	1	UNI	03P	Fahs
V28312373	A60101116	0.1072	M  	0.1072	M  	03P	Fahs
V28312373	A60101265	1	UNI	1	UNI	03P	Fahs
V28312373	A60101291	1	UNI	1	UNI	03P	Fahs
V28312373	A60110114	0.05	UNI	0.05	UNI	03P	Fahs
V28312373	A60110116	1	UNI	1	UNI	03P	Fahs
V290431931R	A60101610	1	UNI	1	UNI	03P	Fahs
V290431931R	A60101613	0.247	M  	0.247	M  	03P	Fahs
V290431931R	A60101615	1	UNI	1	UNI	03P	Fahs
V290431931R	A60101618	1	UNI	1	UNI	03P	Fahs
V290431931R	A60101620	1	UNI	1	UNI	03P	Fahs
V290431931R	E4M11001	2	UNI	2	UNI	03P	Fahs
V290438541R	A60101612	2	UNI	2	UNI	03P	Fahs
V290438541R	A60101614	0.23200000000000001	M  	0.23200000000000001	M  	03P	Fahs
V290438541R	A60101616	2	UNI	2	UNI	03P	Fahs
V290438541R	A60101619	2	UNI	2	UNI	03P	Fahs
V290438541R	A60101621	2	UNI	2	UNI	03P	Fahs
V290W42550R	A60101609	1	UNI	1	UNI	03P	Fahs
V290W42550R	A60101613	0.247	M  	0.247	M  	03P	Fahs
V290W42550R	A60101615	1	UNI	1	UNI	03P	Fahs
V290W42550R	A60101618	1	UNI	1	UNI	03P	Fahs
V290W42550R	A60101620	1	UNI	1	UNI	03P	Fahs
V290W42550R	E4M11001	2	UNI	2	UNI	03P	Fahs
V290W44014R	A60101612	2	UNI	2	UNI	03P	Fahs
V290W44014R	A60101614	0.23200000000000001	M  	0.23200000000000001	M  	03P	Fahs
V290W44014R	A60101616	2	UNI	2	UNI	03P	Fahs
V290W44014R	A60101619	2	UNI	2	UNI	03P	Fahs
V290W44014R	A60101621	2	UNI	2	UNI	03P	Fahs
V2927010101	A04600126	0.20200000000000001	M  	0.20200000000000001	M  	03P	Fahs
V2927010101	A60101243	0.21199999999999999	M  	0.21199999999999999	M  	03P	Fahs
V2927010101	A04600125	0.252	M  	0.252	M  	03P	Fahs
V2927010101	A08722101	0.03	M  	0.03	M  	03P	Fahs
V2927010101	A60100717	1	UNI	1	UNI	03P	Fahs
V2927010201	A60100715	1	UNI	1	UNI	03P	Fahs
V2927010202	A04600125	0.252	M  	0.252	M  	03P	Fahs
V2927010202	A60100717	1	UNI	1	UNI	03P	Fahs
V2927010203	A60100715	1	UNI	1	UNI	03P	Fahs
V2927010203	A60110157	1	UNI	1	UNI	03P	Fahs
V2927010203	A60100716	2	UNI	2	UNI	03P	Fahs
V2927010401	A60101044	1	UNI	1	UNI	03P	Fahs
V2927010402	A60101238	0.15	M  	0.15	M  	03P	Fahs
V29270106	A04600008	0.32	M  	0.32	M  	03P	Fahs
V29270106	A60101038	2	UNI	2	UNI	03P	Fahs
V29270106	A60101039	1	UNI	1	UNI	03P	Fahs
V29270106ENC	A04600007	0.32	M  	0.32	M  	03P	Fahs
V29270106ENC	A60101037	2	UNI	2	UNI	03P	Fahs
V29270108	A04600117	0.09	M  	0.09	M  	03P	Fahs
V29270108	A04600120	6.5000000000000002E-2	M  	6.5000000000000002E-2	M  	03P	Fahs
V29270108	A60101036	1	UNI	1	UNI	03P	Fahs
V2927010901	A60100542	0.42	M  	0.42	M  	03P	Fahs
V2927010901	A60100721	1	UNI	1	UNI	03P	Fahs
V2927010901	A60100725	1	UNI	1	UNI	03P	Fahs
V2927010901	A60110122	1	UNI	1	UNI	03P	Fahs
V2927060201	A60110125	1	UNI	1	UNI	03P	Fahs
V2927060201	A60110125	1	UNI	1	UNI	03P	Fahs
V2927060201	A60100713	2	UNI	2	UNI	03P	Fahs
V2927060301	A60100713	1	UNI	1	UNI	03P	Fahs
V2927060302	A04600120	0.155	M  	0.155	M  	03P	Fahs
V2927060302	A60110125	1	UNI	1	UNI	03P	Fahs
V29270604	A60101028	1	UNI	1	UNI	03P	Fahs
V29270604	A60101028	1	UNI	1	UNI	03P	Fahs
V29270604	A60100713	2	UNI	2	UNI	03P	Fahs
V29270604	A852677E	1	UNI	1	UNI	03P	Fahs
V3017006	A20000608	1E-4	UNI	1E-4	UNI	140	Fahs
V3017006	A60101046	1	UNI	1	UNI	03P	Fahs
V3017006	A20000168	1E-4	KG 	1E-4	KG 	16E	Fahs
V3017006	A60101070	1	UNI	1	UNI	03P	Fahs
V3169907JOB	A60102030	0.05	UNI	0.05	UNI	03P	Fahs
V3169907JOB	A60100766	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V3169907JOB	A60100875	0.13	UNI	0.13	UNI	03P	Fahs
V3169907JOB	A60100878	0.22	UNI	0.22	UNI	03P	Fahs
V3169907JOB	A60110176	0.05	UNI	0.05	UNI	03P	Fahs
V3169907JOB1	A60102029	0.05	UNI	0.05	UNI	03P	Fahs
V3169907JOB1	A60100766	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V3169907JOB1	A60100875	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V3169907JOB1	A60100878	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V3169907JOB1	A60110176	0.05	UNI	0.05	UNI	03P	Fahs
V3169907JOBT	A60100894TEXAS	1	UNI	1	UNI	03P	Fahs
V3169907JOBT	A60100766	2	UNI	2	UNI	03P	Fahs
V3169907JOBT	A60100875	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V3169907JOBT	A60100878	1	UNI	1	UNI	03P	Fahs
V3169907JOBT	A60110176	2	UNI	2	UNI	03P	Fahs
V320039	A60100136	1	UNI	1	UNI	03P	Fahs
V320039	A60100184	1	UNI	1	UNI	03P	Fahs
V320039	A60100186	1	UNI	1	UNI	03P	Fahs
V326754	A20000122	2.9999999999999997E-4	UNI	2.9999999999999997E-4	UNI	14E	Fahs
V326754	A20000610	2.0000000000000001E-4	UNI	2.0000000000000001E-4	UNI	140	Fahs
V326754	A60101223	1	UNI	1	UNI	03P	Fahs
V326754	A60100142	1	UNI	1	UNI	03P	Fahs
V326754	A60110751	1	UNI	1	UNI	03P	Fahs
V327667	A60100331	1	UNI	1	UNI	03P	Fahs
V327667	A60100333	1	UNI	1	UNI	03P	Fahs
V327667	A60100316	1	UNI	1	UNI	03P	Fahs
V327667	A60100318	1	UNI	1	UNI	03P	Fahs
V327667	A60100320	1	UNI	1	UNI	03P	Fahs
V327667	A60100322	4	UNI	4	UNI	03P	Fahs
V327667	A60100327	2	UNI	2	UNI	03P	Fahs
V327667	A60100335	1	UNI	1	UNI	03P	Fahs
V327667	A60100337	2	UNI	2	UNI	03P	Fahs
V327667	A60100339	1	UNI	1	UNI	03P	Fahs
V329027	A60100331	1	UNI	1	UNI	03P	Fahs
V329027	A60100333	1	UNI	1	UNI	03P	Fahs
V329027	A60100316	1	UNI	1	UNI	03P	Fahs
V329027	A60100318	1	UNI	1	UNI	03P	Fahs
V329027	A60100320	1	UNI	1	UNI	03P	Fahs
V329027	A60100322	4	UNI	4	UNI	03P	Fahs
V329027	A60100327	2	UNI	2	UNI	03P	Fahs
V329027	A60100335	1	UNI	1	UNI	03P	Fahs
V329027	A60100337	2	UNI	2	UNI	03P	Fahs
V329027	A60100341	1	UNI	1	UNI	03P	Fahs
V33-0044	A53290489P	1	UNI	1	UNI	03P	Fahs
V33-0044	A53370216	1	UNI	1	UNI	03P	Fahs
V33-0044	A59930447	1	UNI	1	UNI	03P	Fahs
V33-0045	A53290489P	1	UNI	1	UNI	03P	Fahs
V33-0045	A53370226	1	UNI	1	UNI	03P	Fahs
V33-0045	A59930447	1	UNI	1	UNI	03P	Fahs
V33-0045	A60100853	1	UNI	1	UNI	03P	Fahs
V33-0074	A53220437	1	UNI	1	UNI	03P	Fahs
V33-0074	A53370202	1	UNI	1	UNI	03P	Fahs
V33-0074	A59930097	2	UNI	2	UNI	03P	Fahs
V330130	A20000042	1E-3	KG 	1E-3	KG 	16E	Fahs
V330130	A60100121	1	UNI	1	UNI	03P	Fahs
V330130	A60100152	1	UNI	1	UNI	03P	Fahs
V330130	A60100155	2	UNI	2	UNI	03P	Fahs
V330130	A60100158	3	UNI	3	UNI	03P	Fahs
V330130	A60100193	1	UNI	1	UNI	03P	Fahs
V330130	A60100196	1	UNI	1	UNI	03P	Fahs
V330131	A20000042	1E-3	KG 	1E-3	KG 	16E	Fahs
V330131	A60100123	1	UNI	1	UNI	03P	Fahs
V330131	A60100152	1	UNI	1	UNI	03P	Fahs
V330131	A60100155	2	UNI	2	UNI	03P	Fahs
V330131	A60100158	3	UNI	3	UNI	03P	Fahs
V330131	A60100193	1	UNI	1	UNI	03P	Fahs
V330131	A60100196	1	UNI	1	UNI	03P	Fahs
V3317018	A20000600	1E-4	KG 	1E-4	KG 	140	Fahs
V3317018	A20000610	1E-4	UNI	1E-4	UNI	140	Fahs
V3317018	A60101279	0.21	KG 	0.21	KG 	03P	Fahs
V3317018	A60100973	1	UNI	1	UNI	03P	Fahs
V3517014	A20000600	6.2E-2	KG 	6.2E-2	KG 	140	Fahs
V3517014	A20000610	1E-4	UNI	1E-4	UNI	140	Fahs
V3517014	A60101277	8.5999999999999993E-2	KG 	8.5999999999999993E-2	KG 	03P	Fahs
V3517014	A60101055	1	UNI	1	UNI	03P	Fahs
V35258536	A60100399	1	UNI	1	UNI	03P	Fahs
V35258537	A60100401	1	UNI	1	UNI	03P	Fahs
V35258616	A60101074	0.14000000000000001	M  	0.14000000000000001	M  	03P	Fahs
V35259179	A60100475	1	UNI	1	UNI	03P	Fahs
V35259179	A60100478	6.4000000000000001E-2	M  	6.4000000000000001E-2	M  	03P	Fahs
V35259182	A60100492	3.3000000000000002E-2	M  	3.3000000000000002E-2	M  	03P	Fahs
V35259957	A60101400	2	UNI	2	UNI	03P	Fahs
V35259958	A60101154	3.3000000000000002E-2	M  	3.3000000000000002E-2	M  	03P	Fahs
V35262186	A60101154	0.22	M  	0.22	M  	03P	Fahs
V354623	A60100182	2	UNI	2	UNI	03P	Fahs
V354623	A60100203	2	UNI	2	UNI	03P	Fahs
V354623	A60100207	2	UNI	2	UNI	03P	Fahs
V354623	A60100250	1	UNI	1	UNI	03P	Fahs
V354623	A60100281	1	UNI	1	UNI	03P	Fahs
V354624	A60100132	1	UNI	1	UNI	03P	Fahs
V354624	A60100182	2	UNI	2	UNI	03P	Fahs
V354624	A60100203	2	UNI	2	UNI	03P	Fahs
V354624	A60100207	2	UNI	2	UNI	03P	Fahs
V354624	A60100248	1	UNI	1	UNI	03P	Fahs
V354624	A60100250	1	UNI	1	UNI	03P	Fahs
V38003901	A60101103	1	UNI	1	UNI	03P	Fahs
V38003901	A60101259	1	UNI	1	UNI	03P	Fahs
V38003901	A04400030	1.0049999999999999	M  	1.0049999999999999	M  	03P	Fahs
V38003901	A60101102	1	UNI	1	UNI	03P	Fahs
V38003901	A04400029	1.0049999999999999	M  	1.0049999999999999	M  	03P	Fahs
V38003901	A60101102	1	UNI	1	UNI	03P	Fahs
V38003901	A04400039	1.0109999999999999	M  	1.0109999999999999	M  	03P	Fahs
V38003901	A60101106	1	UNI	1	UNI	03P	Fahs
V38003901	A60101219	1	UNI	1	UNI	03P	Fahs
V38003901	A60101101	1	UNI	1	UNI	03P	Fahs
V38003901	A60101112	1	UNI	1	UNI	03P	Fahs
V38003901	A60101096	1	UNI	1	UNI	03P	Fahs
V38003901	A60101099	5.4999999999999997E-3	KG 	5.4999999999999997E-3	KG 	03P	Fahs
V38003901	A60101105	2	UNI	2	UNI	03P	Fahs
V38003901	A60101111	1	UNI	1	UNI	03P	Fahs
V38003901	A60101116	0.1072	M  	0.1072	M  	03P	Fahs
V38003901	A60101119	1	UNI	1	UNI	03P	Fahs
V38003901	A60101294	1	UNI	1	UNI	03P	Fahs
V38003901	A60110114	0.05	UNI	0.05	UNI	03P	Fahs
V38003901	A60110117	1	UNI	1	UNI	03P	Fahs
V38003904	A60101103	1	UNI	1	UNI	03P	Fahs
V38003904	A60101259	1	UNI	1	UNI	03P	Fahs
V38003904	A04400030	1.121	M  	1.121	M  	03P	Fahs
V38003904	A60101102	1	UNI	1	UNI	03P	Fahs
V38003904	A04400029	1.121	M  	1.121	M  	03P	Fahs
V38003904	A60101102	1	UNI	1	UNI	03P	Fahs
V38003904	A04400039	1.115	M  	1.115	M  	03P	Fahs
V38003904	A60101106	1	UNI	1	UNI	03P	Fahs
V38003904	A60101219	1	UNI	1	UNI	03P	Fahs
V38003904	A60101101	1	UNI	1	UNI	03P	Fahs
V38003904	A60101112	1	UNI	1	UNI	03P	Fahs
V38003904	A60101096	1	UNI	1	UNI	03P	Fahs
V38003904	A60101099	5.4999999999999997E-3	KG 	5.4999999999999997E-3	KG 	03P	Fahs
V38003904	A60101105	2	UNI	2	UNI	03P	Fahs
V38003904	A60101111	1	UNI	1	UNI	03P	Fahs
V38003904	A60101116	5.3600000000000002E-2	M  	5.3600000000000002E-2	M  	03P	Fahs
V38003904	A60101119	1	UNI	1	UNI	03P	Fahs
V38003904	A60101294	1	UNI	1	UNI	03P	Fahs
V38003904	A60110114	0.05	UNI	0.05	UNI	03P	Fahs
V38003904	A60110117	1	UNI	1	UNI	03P	Fahs
V39858	A59950252	1	UNI	1	UNI	03P	Fahs
V39858	A60101018	1	UNI	1	UNI	03P	Fahs
V39858	A04490002SFP	3.9E-2	M  	3.9E-2	M  	03P	Fahs
V39858	A60101017	1	UNI	1	UNI	03P	Fahs
V39858	A60101020	1	UNI	1	UNI	03P	Fahs
V39858	A60101019	1	UNI	1	UNI	03P	Fahs
V402372	A60100332	2	UNI	2	UNI	03P	Fahs
V402372	A60100334	1	UNI	1	UNI	03P	Fahs
V402372	A60100317	1	UNI	1	UNI	03P	Fahs
V402372	A60100319	1	UNI	1	UNI	03P	Fahs
V402372	A60100321	1	UNI	1	UNI	03P	Fahs
V402372	A60100323	4.0000000000000002E-4	KG 	4.0000000000000002E-4	KG 	16E	Fahs
V402372	A60100328	1	UNI	1	UNI	03P	Fahs
V402372	A60100336	1	UNI	1	UNI	03P	Fahs
V402372	A60100340	1	UNI	1	UNI	03P	Fahs
V402372	A60100361	2.5999999999999999E-2	M  	2.5999999999999999E-2	M  	03P	Fahs
V402373	A60100332	2	UNI	2	UNI	03P	Fahs
V402373	A60100334	1	UNI	1	UNI	03P	Fahs
V402373	A60100317	1	UNI	1	UNI	03P	Fahs
V402373	A60100319	1	UNI	1	UNI	03P	Fahs
V402373	A60100321	1	UNI	1	UNI	03P	Fahs
V402373	A60100323	4.0000000000000002E-4	KG 	4.0000000000000002E-4	KG 	16E	Fahs
V402373	A60100328	1	UNI	1	UNI	03P	Fahs
V402373	A60100336	1	UNI	1	UNI	03P	Fahs
V402373	A60100338	1	UNI	1	UNI	03P	Fahs
V402373	A60100361	2.5999999999999999E-2	M  	2.5999999999999999E-2	M  	03P	Fahs
V420011	A80100013	1	UNI	1	UNI	03P	Fahs
V420011	A80100013	1	UNI	1	UNI	03P	Fahs
V420011	A80100011	2	UNI	2	UNI	03P	Fahs
V420022	A80100003	1	UNI	1	UNI	03P	Fahs
V420022	A80100014	1	UNI	1	UNI	03P	Fahs
V420022	A80100015	1	UNI	1	UNI	03P	Fahs
V420022	A80100012	1	UNI	1	UNI	03P	Fahs
V420039	A80100014	1	UNI	1	UNI	03P	Fahs
V420039	A80100013	1	UNI	1	UNI	03P	Fahs
V420039	A80100011	2	UNI	2	UNI	03P	Fahs
V420050	A80100006	1	UNI	1	UNI	03P	Fahs
V420050	A80100014	1	UNI	1	UNI	03P	Fahs
V420050	A80100015	1	UNI	1	UNI	03P	Fahs
V420050	A80100012	1	UNI	1	UNI	03P	Fahs
V420057	A80100014	1	UNI	1	UNI	03P	Fahs
V420057	A80100013	1	UNI	1	UNI	03P	Fahs
V420057	A80100011	2	UNI	2	UNI	03P	Fahs
V420064	A80100011	2	UNI	2	UNI	03P	Fahs
V420064	A80100023	2	UNI	2	UNI	03P	Fahs
V420064	A80100003	1	UNI	1	UNI	03P	Fahs
V420064	A80100053	1	UNI	1	UNI	03P	Fahs
V420064	A80100052	1	UNI	1	UNI	03P	Fahs
V420064	A80100018	1	UNI	1	UNI	03P	Fahs
V420064US	A80100021	1	UNI	1	UNI	03P	Fahs
V420064US	A80100023	2	UNI	2	UNI	03P	Fahs
V420064US	A80100013	1	UNI	1	UNI	03P	Fahs
V420064US	A80100013	1	UNI	1	UNI	03P	Fahs
V420064US	A80100011	2	UNI	2	UNI	03P	Fahs
V420066	A80100008	1	UNI	1	UNI	03P	Fahs
V420066	A80100014	1	UNI	1	UNI	03P	Fahs
V420066	A80100015	1	UNI	1	UNI	03P	Fahs
V420066	A80100012	1	UNI	1	UNI	03P	Fahs
V420072	A80100013	1	UNI	1	UNI	03P	Fahs
V420072	A80100013	1	UNI	1	UNI	03P	Fahs
V420072	A80100011	2	UNI	2	UNI	03P	Fahs
V420080	A80100002	1	UNI	1	UNI	03P	Fahs
V420080	A80100014	1	UNI	1	UNI	03P	Fahs
V420080	A80100015	1	UNI	1	UNI	03P	Fahs
V420080	A80100012	1	UNI	1	UNI	03P	Fahs
V420086	A80100009	0.05	UNI	0.05	UNI	03P	Fahs
V420086	A80100013	0.05	UNI	0.05	UNI	03P	Fahs
V420086	A80100027BUCHEL	0.05	UNI	0.05	UNI	03P	Fahs
V420086	A80100026	0.1	UNI	0.1	UNI	03P	Fahs
V420086	A80100015	0.05	UNI	0.05	UNI	03P	Fahs
V420086	A80100011	0.05	UNI	0.05	UNI	03P	Fahs
V420086	A80100067	0.05	UNI	0.05	UNI	03P	Fahs
V420092	A80100026	1	UNI	1	UNI	03P	Fahs
V420092	A80100013	0.5	UNI	0.5	UNI	03P	Fahs
V420092	A80100027BUCHEL	0.5	UNI	0.5	UNI	03P	Fahs
V420092	A80100026	1.1200000000000001	UNI	1.1200000000000001	UNI	03P	Fahs
V420092	A80100015	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420092	A80100011	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420092	A80100067	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420096	A80100014	1	UNI	1	UNI	03P	Fahs
V420096	A80100013	1	UNI	1	UNI	03P	Fahs
V420096	A80100011	2	UNI	2	UNI	03P	Fahs
V420100	A80100013	0.25	UNI	0.25	UNI	03P	Fahs
V420100	A80100027BUCHEL	0.25	UNI	0.25	UNI	03P	Fahs
V420100	A80100026	1.1200000000000001	UNI	1.1200000000000001	UNI	03P	Fahs
V420100	A80100014	0.25	UNI	0.25	UNI	03P	Fahs
V420100	A80100026	1.1200000000000001	UNI	1.1200000000000001	UNI	03P	Fahs
V420100	A80100029	0.25	UNI	0.25	UNI	03P	Fahs
V420100	A80100012	0.25	UNI	0.25	UNI	03P	Fahs
V420103AUST	A80100013	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420103AUST	A80100048	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420103AUST	A80100015	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420103AUST	A80100012	0.5	UNI	0.5	UNI	03P	Fahs
V420110	A80100013	1	UNI	1	UNI	03P	Fahs
V420110	A80100027BUCHEL	1	UNI	1	UNI	03P	Fahs
V420110	A80100026	2	UNI	2	UNI	03P	Fahs
V420110	A80100015	1	UNI	1	UNI	03P	Fahs
V420110	A80100014	1	UNI	1	UNI	03P	Fahs
V420110	A80100048	1	UNI	1	UNI	03P	Fahs
V420110	A80100012	1	UNI	1	UNI	03P	Fahs
V420110ESP	A80100026	2	UNI	2	UNI	03P	Fahs
V420110ESP	A80100013	1	UNI	1	UNI	03P	Fahs
V420110ESP	A80100027BUCHEL	1	UNI	1	UNI	03P	Fahs
V420110ESP	A80100026	2	UNI	2	UNI	03P	Fahs
V420110ESP	A80100026	2	UNI	2	UNI	03P	Fahs
V420110ESP	A80100011	2	UNI	2	UNI	03P	Fahs
V420112	A80100009	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420112	A80100014	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420112	A80100015	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420112	A80100012	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420113	A80100013	1	UNI	1	UNI	03P	Fahs
V420113	A80100028	1	UNI	1	UNI	03P	Fahs
V420113	A80100015	1	UNI	1	UNI	03P	Fahs
V420113	A80100012	1	UNI	1	UNI	03P	Fahs
V420113AUST	A80100014	1	UNI	1	UNI	03P	Fahs
V420113AUST	A80100013	1	UNI	1	UNI	03P	Fahs
V420113AUST	A80100011	2	UNI	2	UNI	03P	Fahs
V420115	A80100013	1	UNI	1	UNI	03P	Fahs
V420115	A80100034	1	UNI	1	UNI	03P	Fahs
V420115	A80100015	1	UNI	1	UNI	03P	Fahs
V420115	A80100012	1	UNI	1	UNI	03P	Fahs
V420129	A80100026	0.8	UNI	0.8	UNI	03P	Fahs
V420129	A80100013	0.4	UNI	0.4	UNI	03P	Fahs
V420129	A80100027BUCHEL	0.4	UNI	0.4	UNI	03P	Fahs
V420129	A80100015	0.4	UNI	0.4	UNI	03P	Fahs
V420129	A80100006	0.4	UNI	0.4	UNI	03P	Fahs
V420129	A80100011	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420129	A80100067	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420132	A80100026	2	UNI	2	UNI	03P	Fahs
V420132	A80100013	1	UNI	1	UNI	03P	Fahs
V420132	A80100027BUCHEL	1	UNI	1	UNI	03P	Fahs
V420132	A80100026	2	UNI	2	UNI	03P	Fahs
V420132	A80100026	2	UNI	2	UNI	03P	Fahs
V420132	A80100011	2	UNI	2	UNI	03P	Fahs
V420132	A80100067	1	UNI	1	UNI	03P	Fahs
V420139	A80100015	1	UNI	1	UNI	03P	Fahs
V420139	A80100012	1	UNI	1	UNI	03P	Fahs
V420141	A80100014	1	UNI	1	UNI	03P	Fahs
V420141	A80100013	1	UNI	1	UNI	03P	Fahs
V420141	A80100011	2	UNI	2	UNI	03P	Fahs
V420143	A60100883	2	UNI	2	UNI	03P	Fahs
V420143	A60100885	1	UNI	1	UNI	03P	Fahs
V420143	A60100887	1	UNI	1	UNI	03P	Fahs
V420143	A60100922	1	UNI	1	UNI	03P	Fahs
V420143CHI	A60100884	1	UNI	1	UNI	03P	Fahs
V420143CHI	A60100886	1	UNI	1	UNI	03P	Fahs
V420143CHI	A60100889	2	UNI	2	UNI	03P	Fahs
V420143IND	A60100883	2	UNI	2	UNI	03P	Fahs
V420143IND	A60100885	1	UNI	1	UNI	03P	Fahs
V420143IND	A60100887	1	UNI	1	UNI	03P	Fahs
V420143IND	A60100922	1	UNI	1	UNI	03P	Fahs
V420147	A80100014	1	UNI	1	UNI	03P	Fahs
V420147	A80100013	1	UNI	1	UNI	03P	Fahs
V420147	A80100011	2	UNI	2	UNI	03P	Fahs
V420171	A80100013	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420171	A80100027BUCHEL	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420171	A80100026	1.8	UNI	1.8	UNI	03P	Fahs
V420171	A80100015	0.9	UNI	0.9	UNI	03P	Fahs
V420171	A80100014	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420171	A80100016	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420171	A80100012	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420174	A80100013	1	UNI	1	UNI	03P	Fahs
V420174	A80100053	1	UNI	1	UNI	03P	Fahs
V420174	A80100052	1	UNI	1	UNI	03P	Fahs
V420174	A80100012	1	UNI	1	UNI	03P	Fahs
V420177	A80100014	1	UNI	1	UNI	03P	Fahs
V420177	A80100013	1	UNI	1	UNI	03P	Fahs
V420177	A80100011	2	UNI	2	UNI	03P	Fahs
V420178	A80100003	0.22	UNI	0.22	UNI	03P	Fahs
V420178	A80100014	0.22	UNI	0.22	UNI	03P	Fahs
V420178	A80100015	0.22	UNI	0.22	UNI	03P	Fahs
V420178	A80100012	0.22	UNI	0.22	UNI	03P	Fahs
V420179	A80100013	1	UNI	1	UNI	03P	Fahs
V420179	A80100055	1	UNI	1	UNI	03P	Fahs
V420179	A80100054	1	UNI	1	UNI	03P	Fahs
V420179	A80100012	1	UNI	1	UNI	03P	Fahs
V420180	A80100048	1	UNI	1	UNI	03P	Fahs
V420180	A80100013	1	UNI	1	UNI	03P	Fahs
V420180	A80100011	2	UNI	2	UNI	03P	Fahs
V420181	A80100013	0.5	UNI	0.5	UNI	03P	Fahs
V420181	A80100055	0.5	UNI	0.5	UNI	03P	Fahs
V420181	A80100054	0.05	UNI	0.05	UNI	03P	Fahs
V420181	A80100012	0.05	UNI	0.05	UNI	03P	Fahs
V420182	A80100013	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420182	A80100027BUCHEL	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420182	A80100026	1	UNI	1	UNI	03P	Fahs
V420182	A80100055	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420182	A80100026	1.1200000000000001	UNI	1.1200000000000001	UNI	03P	Fahs
V420182	A80100054	0.5	UNI	0.5	UNI	03P	Fahs
V420182	A80100012	0.5	UNI	0.5	UNI	03P	Fahs
V420183	A80100013	0.25	UNI	0.25	UNI	03P	Fahs
V420183	A80100027BUCHEL	0.25	UNI	0.25	UNI	03P	Fahs
V420183	A80100026	0.5	UNI	0.5	UNI	03P	Fahs
V420183	A80100055	0.25	UNI	0.25	UNI	03P	Fahs
V420183	A80100054	0.25	UNI	0.25	UNI	03P	Fahs
V420183	A80100046	0.25	UNI	0.25	UNI	03P	Fahs
V420183	A80100012	0.25	UNI	0.25	UNI	03P	Fahs
V420184	A80100013	1	UNI	1	UNI	03P	Fahs
V420184	A80100006	1	UNI	1	UNI	03P	Fahs
V420184	A80100055	1	UNI	1	UNI	03P	Fahs
V420184	A80100012	1	UNI	1	UNI	03P	Fahs
V420191	A60100889	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420191	A80100061	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420191	A80100150	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420192	A60100889	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420192	A80100061	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420192	A80100063	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420193	A60100883	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420193	A60100922	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420193	A80100062	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420193	A80100064ARCO	0.56000000000000005	UNI	0.56000000000000005	UNI	03P	Fahs
V420194	A60100883	2	UNI	2	UNI	03P	Fahs
V420194	A60100922	1	UNI	1	UNI	03P	Fahs
V420194	A80100062	1	UNI	1	UNI	03P	Fahs
V420194	A80100064ARCO	2	UNI	2	UNI	03P	Fahs
V420194	A80100160	1	UNI	1	UNI	03P	Fahs
V420194CHI	A60100889	2	UNI	2	UNI	03P	Fahs
V420194CHI	A80100061	1	UNI	1	UNI	03P	Fahs
V420194CHI	A80100063	1	UNI	1	UNI	03P	Fahs
V420194CHI	A80100067	1	UNI	1	UNI	03P	Fahs
V420194GAD	A60100883	2	UNI	2	UNI	03P	Fahs
V420194GAD	A60100922	1	UNI	1	UNI	03P	Fahs
V420194GAD	A80100062	1	UNI	1	UNI	03P	Fahs
